NumFloors,YearBuilt,YearAlter1,YearAlter2
2,1910,0,0
2,1915,0,0
5,1909,1989,0
5,1909,1983,0
7,1900,0,0
3,1909,1998,0
3,1909,1999,0
3,1909,2013,0
3,1909,2001,0
3,1909,0,0
3,1909,0,0
5,1909,1998,0
3,1909,2007,0
3,1909,2005,0
3,1909,2001,2006
3,1909,0,0
3,1909,0,0
3,1899,0,0
4,1909,2000,0
3,1909,0,0
3,1909,1999,0
4,1909,2004,0
3,1909,2009,0
3,1909,2007,0
3,1899,2006,0
3,1909,0,0
3,1909,0,0
3,1909,0,0
3,1899,0,0
3,1910,0,0
5,1909,1996,0
0,0,0,0
4,1899,0,0
3,1899,0,0
3,1899,0,0
3,1909,2008,0
3,1899,0,0
3,1909,1984,0
3,1909,2002,0
3,1909,2000,0
6,2015,2015,0
6,2015,2015,0
3,1909,0,0
3,1899,2000,0
3,1899,0,0
3,1909,2005,0
3,1909,2003,0
3,1909,2000,0
3,1909,2009,2009
3,1909,0,0
3,1899,0,0
3,1909,1982,0
3,1909,0,0
3,1909,1987,0
1.5,1899,0,0
4,1909,1988,0
5,1909,0,0
7,1909,0,0
5,1909,0,0
1,1970,0,0
5,1899,2000,0
0,0,0,0
5,1909,0,0
4,1910,0,0
4,1909,0,0
3,1909,0,0
3,1909,0,0
3,1899,2011,0
3,1909,0,0
3,1909,0,0
3,1909,0,0
4,1909,1988,0
4,1909,1985,0
4,1909,0,0
4,1909,0,0
4,1899,0,0
3,1909,1994,0
3,1909,0,0
3,1909,1986,2007
3,1909,2005,0
4,1909,1982,2005
4,1909,2001,0
4,1909,0,0
4,1910,0,0
4,1909,0,0
4,1909,0,0
4,1909,0,0
4,1909,1986,0
4,1909,2010,0
4,1880,0,0
4,1909,1984,0
4,1909,2009,0
4,1880,0,0
4,1909,0,0
4,1909,2002,0
4,1899,0,0
4,1909,1988,0
4,1899,0,0
4,1899,0,0
4,1909,1998,0
4,1909,1999,0
4.5,1909,0,0
4,1899,0,0
4,1909,0,0
4,1909,0,0
4,1909,0,0
3,1899,0,0
3,1909,2009,2009
3,1909,0,0
3,1899,0,0
3,1909,0,0
3,1899,0,0
3,1909,1987,0
4,1920,0,0
2,1910,0,0
4,1909,2000,0
3,1909,0,0
4,1909,2008,2008
4,1920,2000,0
4,1909,0,0
3,1909,0,0
4,1909,1982,0
5,1909,0,0
7,1923,2005,0
4,1909,0,0
4,1899,2013,0
5,1909,1986,0
4,1909,0,0
4,1909,0,0
3,1899,0,0
3,1899,0,0
3,1899,0,0
3,1909,1985,0
3,1909,0,0
3,1909,0,0
7,1900,0,0
7,1915,0,0
3,1899,0,0
3,1899,0,0
3,1909,0,0
3,1909,0,0
3,1909,1995,0
3,1909,2005,0
3,1899,2003,0
3,1909,0,0
3,1909,1989,2015
3,1899,0,0
3,1909,1989,0
3,1909,0,0
4,1899,2005,0
4.5,1909,0,0
4,1910,2000,0
4,1915,0,0
3,1899,0,0
3,1909,0,0
3,1909,0,0
4,1940,1999,0
5,1940,2001,0
3,1909,1999,0
3,1909,1998,0
3,1909,0,0
6,1935,1988,0
3,1910,2003,2009
3,1910,1989,0
3,1909,1988,0
3,1909,1985,0
5,1910,0,0
4,1909,1985,2005
4,1910,0,0
4,1910,1987,0
6,1900,1980,0
3,1909,1998,0
3,1909,1988,2009
4,1910,1989,1998
5,1909,1989,2008
6,1900,1987,2007
7,1918,0,0
4,1910,2013,0
4,1910,2005,0
4,1910,2005,0
4,1909,0,0
3,1910,1986,2007
3,1910,0,0
3,1899,0,0
3,1909,2001,0
4,1909,0,0
3,1910,1988,0
3,1909,1987,0
3,1909,1987,0
4,1899,2005,0
4,1909,1986,0
6,1900,0,0
5,1900,1986,0
2,1915,1962,0
0,0,0,0
0,0,0,0
7,2001,0,0
1,1962,0,0
4,1909,0,0
7,1910,1993,0
0,0,0,0
3,1909,1987,1996
4,1946,0,0
4,1946,1986,0
3,1910,0,0
7,2004,0,0
4,1909,1989,1999
4,1910,1988,0
5,1909,0,0
4,1910,1989,2007
5,1940,1988,0
4,1910,2002,0
4,1920,0,0
5,1900,1987,0
4,1910,1989,2004
5,1900,1989,0
5,1900,1989,0
5,2010,0,2010
4,1910,0,0
4,1910,0,0
4,1910,1988,0
4,1910,0,0
4,1910,0,0
4,1920,0,0
4,1910,0,0
4,1910,1986,0
1,1962,0,0
1,1960,0,0
3,1910,1987,2005
1,2000,0,0
3,1910,0,0
4,1910,0,0
4,1910,1998,0
5,1909,1987,0
4,1910,0,0
4,1910,2007,0
0,0,0,0
3,1900,1988,0
4,1910,0,0
4,1994,0,0
6,1910,0,0
6,1910,2007,0
15,1974,0,0
2,1946,0,0
5,1900,0,0
5,1915,0,0
5,1900,1986,0
6,2014,0,0
2,1901,1989,2009
4,1909,2013,2013
5,1910,2006,2013
5,1910,1997,0
1,1993,0,0
3,1910,2003,0
3,1899,2007,0
3,1910,2002,0
3,1909,0,0
3,1910,0,0
3,1910,1995,0
0,0,0,0
3,1910,0,0
3,1910,1997,0
3,1910,1995,0
3,1910,1995,0
3,1910,0,0
0,0,0,0
3,1910,1998,2007
5,1910,2015,0
3,1940,0,0
4,1910,1988,0
0,0,0,0
3,1910,0,0
3,1940,2006,2010
5,1910,2006,2014
4,1910,2005,0
3,1910,2015,0
3,1909,0,0
3,1909,1998,0
4,2013,0,0
3,1909,1999,0
3,1909,1996,0
0,0,0,0
3,1910,1986,0
3,1900,2005,0
4,1900,1989,0
5,1910,1988,0
0,0,0,0
5,1900,0,0
3,1909,0,0
5,2012,2012,2012
3,1909,1988,2008
3,1909,1985,0
3,1909,1986,0
3,1909,0,0
3,1909,1995,0
3,1909,0,0
1,2013,0,0
3,1909,0,0
3,1909,0,0
3,1909,2001,0
3,1909,1995,0
3,1909,1986,0
3,1909,1997,0
5,1909,1986,2007
3,1909,0,0
3,1910,2009,0
3,1909,1995,0
3,1909,0,0
3,1909,1985,0
4,1909,1987,0
5,1923,1985,0
0,0,0,0
3,1909,1998,0
3,1909,1998,0
6,1940,1983,0
3,1910,1985,2013
3,1900,2005,0
4,1909,2005,2005
3,1909,1998,0
6,1940,2003,0
4,1909,1995,0
4,1909,1985,0
4,1909,0,0
3,1920,0,0
6,1910,1997,0
3,1909,1985,0
6,1910,0,0
3,1909,1995,0
6,1909,1996,0
3,1909,1998,0
4,1920,1995,0
3,1909,1985,2005
3,1909,2000,0
3,1909,1995,0
3,1909,1995,0
3,1909,2010,0
3,1909,2001,0
1,1983,0,0
0,0,0,0
5,1909,0,0
5,1909,1988,0
5,2009,2008,2008
3,1909,1996,0
3,1909,1995,0
0,0,0,0
3,1909,0,0
3,1909,1995,0
3,1909,1987,0
3,1909,2013,0
4,1909,1995,0
3,1909,1998,0
3,1909,1995,0
3,1909,1995,0
3,1880,2004,0
3,1909,0,0
8,2005,0,0
3,1909,0,0
6,1920,2005,0
5,1900,1985,0
5,1909,1995,0
5,1909,1987,2011
0,0,0,0
0,0,0,0
0,0,0,0
6,1920,1994,0
3,1909,1986,2007
3,1909,1987,2007
0,0,0,0
3,1909,0,0
3,1910,1985,2008
4,2004,0,0
3,2000,2014,0
3,2000,0,0
3,1880,1986,2007
3,2000,0,0
3,1909,0,0
4,1909,2006,2005
3,1909,1986,2008
3,1910,1998,0
5,1909,2007,2007
3,1910,1987,0
3,1909,2004,0
3,1909,2014,0
3,1900,2004,0
3,1910,1998,0
0,0,0,0
6,1900,0,0
4,1910,2014,0
4,1909,2009,0
4,1909,0,0
4,1909,1994,0
4,1910,2007,0
4,1899,2010,2010
3,1909,2006,0
3,1909,0,0
3,1899,1998,0
3,1909,1998,0
5,1909,2001,0
2,1950,0,0
4,2000,0,0
4,2000,0,0
4,2000,0,0
4,2000,0,0
4,1909,2012,0
6,1920,1989,0
0,0,0,0
3,1910,1998,0
3,1910,0,0
3,1910,0,0
3,1910,1998,0
3,1910,2000,0
3,2000,0,0
6,1920,1989,2003
6,1920,1988,2003
3,1909,1987,2006
0,0,0,0
5,1900,0,0
5,1909,1990,0
5,1909,1990,0
0,0,0,0
3,1909,1998,0
3,1909,1984,0
5,2002,2009,2009
3,2000,0,0
3,1909,2005,0
3,1910,2002,0
3,1909,2007,0
4,1880,2007,0
3,1909,2005,0
3,1909,1998,0
3,1909,2002,0
3,1909,1998,0
3,1909,1998,0
3,1899,0,0
3,1909,1998,0
6,2003,0,0
6,2012,0,0
4,1880,0,0
5,1899,0,0
5,2004,0,0
0,0,0,0
0,0,0,0
4,2000,0,0
4,2000,0,0
6,1910,2001,0
4,2002,0,0
5,1909,2001,0
3,1910,1988,0
0,0,0,0
3,1909,1998,0
4,1910,0,0
0,0,0,0
5,1920,1961,2001
3,1985,0,0
3,1910,0,0
3,1910,2010,0
6,2007,0,0
5,1910,0,0
5,1910,2014,0
0,0,0,0
1,1910,1988,0
0,0,0,0
4,1899,1996,0
5,1910,0,0
0,0,0,0
7,1921,2015,0
7,1921,2004,0
0,0,0,0
1,1921,0,0
2,1910,0,0
6,1909,1994,2015
3,1899,1994,0
3,1909,1994,0
3,1909,1994,0
3,1920,0,0
6,1910,1996,0
5,1909,1997,0
6,1920,1989,2005
0,0,0,0
0,0,0,0
7,1921,1988,0
5,1910,2001,0
3,1910,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,1899,0,0
3,1910,2009,0
3,1909,1998,0
6,2008,0,0
7,2014,0,0
6,1910,2000,2000
6,1910,1987,0
6,1910,1999,0
6,1910,1989,0
6,1910,1987,0
6,1910,1986,1998
6,1910,1989,0
6,1910,2001,0
4,1910,0,0
4,1920,1985,0
4,1926,1986,0
4,1926,1986,0
4,1926,1985,2001
4,1920,1999,0
4,1909,1986,0
4,1920,1985,0
4,1910,1995,0
0,0,0,0
3,1991,0,0
5,1910,0,0
5,1910,1985,0
5,1920,1987,0
4,1910,0,0
3,1910,0,0
3,1909,0,0
3,1910,1988,1994
3,1900,1989,0
3,1909,2015,0
3,1909,0,0
3,1909,2003,0
3,1910,1988,2005
3,1920,1998,0
3,1910,1985,2002
3,1909,0,0
3,1910,1986,0
3,1909,0,0
3,1910,1986,2002
3,1899,2002,0
3,1910,1989,1996
3,1910,2001,0
3,1910,1980,1996
3,1909,1987,2006
3,1910,2002,0
3,1899,2002,0
1.5,1899,0,0
3,1910,2000,0
3,1899,0,0
3,1899,0,0
3,1910,1989,1996
3,1930,0,2009
0,0,0,0
4,1910,0,0
4,1910,1995,0
4,1910,1989,1995
5,1909,1985,0
5,1909,1982,0
4,1910,2002,0
12,2005,0,0
5,1900,2008,0
5,1900,1985,0
4,1901,1987,2008
5,1901,0,0
7,1920,1990,0
4,1910,1989,0
4,1909,1995,0
0,0,0,0
3,1899,0,0
4,1910,0,0
4,1909,2005,0
4,1909,1996,0
4,1909,0,0
4,1909,0,0
4,1910,0,0
4,1910,0,0
4,1909,0,0
4,1910,1988,0
4,1910,2008,0
4,1909,0,0
4,1910,2001,0
3,1910,1985,0
3,1910,2012,0
3,1909,0,0
4,1910,2012,0
2,1910,0,0
1,1936,0,0
3,1910,1991,0
3,1909,0,0
3,1910,1989,0
3,1899,0,0
3,1910,0,0
3,1910,2005,0
5,1900,0,0
6,1920,0,0
5,1910,0,0
0,0,0,0
5,1900,1998,0
5,1989,0,0
3,1899,1992,0
5,1900,1992,0
1,1920,0,0
5,1900,2007,0
5,1900,2008,0
4,1910,1988,2000
4,1910,1985,2006
4,1880,2007,0
4,1910,0,0
3,1899,0,0
3,1910,0,0
3,1910,1992,0
3,1910,1988,2004
5,2007,0,0
5,1900,2002,0
3,1910,2006,0
4,1909,0,0
4,1910,0,0
4,1910,1980,0
4,1910,2008,0
3,1890,2007,0
3,1910,1992,0
5,1900,1983,0
5,1900,1988,0
3,1905,2013,2013
3,1900,1986,2001
6,1920,2006,0
3,1910,2012,0
3,1899,1999,0
4,1910,2007,0
5,1900,1993,0
5,1900,2002,2014
5,1900,1993,0
3,1899,0,0
3,1910,0,0
6,1909,1992,0
5,1900,1993,0
5,1900,1993,0
5,1910,1970,2014
4,1900,2001,0
4,1900,1934,1997
3,1962,0,0
5,1900,1990,0
5,1910,2008,0
0,0,0,0
5,1900,1990,0
5,1910,1988,0
5,1900,1991,0
5,1910,1960,2004
5,1900,1960,0
5,1900,1991,0
6,1972,0,0
3,1910,0,0
4,1910,0,0
0,0,0,0
4,2000,0,0
4,2000,0,0
3,1910,0,0
3,1880,1987,2001
3,1910,1987,2004
2,1910,0,0
4,1910,1949,0
4,1910,0,0
4,1910,1970,0
4,1910,1970,0
3,1910,1992,0
3,1910,1987,2001
3,1910,0,0
3,1910,2007,0
3,1910,2009,0
4,1910,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,2000,0,0
4,2000,0,0
3,1910,0,0
3,1910,2000,0
4,1920,1985,0
5,1880,0,0
5,1900,2002,0
4,2004,0,0
1,1960,0,0
0,0,0,0
16,1959,0,0
3,1940,0,0
0,0,0,0
16,1959,0,0
1,1960,0,0
16,1958,0,0
1,1960,0,0
16,1958,0,0
1,1961,0,0
1,1957,0,0
1,1931,0,0
16,1959,0,0
2,1915,0,0
1,1960,0,0
16,1960,0,0
18,1965,0,0
2,1956,1985,0
10,2009,0,0
3,1936,0,0
2,1987,0,0
5,1930,2006,0
5,1920,2012,0
3,1910,1989,0
7,2001,0,0
0,2001,0,0
0,2001,0,0
0,2001,0,0
6,1920,2003,0
6,1920,2003,0
6,1920,0,0
6,1920,2003,0
6,1920,1995,0
6,1920,1995,0
6,1920,1995,0
6,1926,1995,0
6,1920,1995,0
6,1920,2003,0
6,1920,0,0
6,1920,0,0
7,1984,0,0
0,0,0,0
6,1974,1982,0
6,1925,1988,0
6,1925,1988,2004
2,1930,0,0
0,0,0,0
5,1900,0,0
6,1940,0,0
6,1940,1982,0
1,1994,0,0
4,1910,1984,0
1,1966,0,0
5.5,1914,0,0
1,1940,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,1938,1987,0
6,1938,1987,1996
2,1920,0,0
8,2007,0,0
2,1961,0,0
6,1940,0,0
8,2015,2015,0
8,2007,0,0
16,1961,0,0
1,1960,0,0
16,1959,0,0
16,1959,0,0
16,1959,1984,0
16,1959,0,0
3,1923,2002,0
3,1932,1997,2002
0,0,0,0
2,1965,0,0
15,1970,0,0
3,1921,2014,0
3,1931,0,0
1,1947,0,0
27,1966,1990,0
0,0,0,0
5,1921,2003,0
6,1988,0,0
6,1926,2014,0
5,1900,0,0
4,2001,0,0
4,2001,0,0
5,1900,1989,0
5,1900,0,0
5,1992,2011,0
6,1921,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
0,0,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
4,2001,0,0
0,0,0,0
9,2004,0,0
8,2010,0,0
8,2012,0,0
0,0,0,0
9,2001,0,2000
4,2002,0,0
4,2002,0,0
4,2002,0,0
4,2002,0,0
4,2002,0,0
4,2002,0,0
4,2002,0,0
4,2002,2003,0
4,2002,0,0
4,2002,0,0
0,0,0,0
4,2002,0,0
4,2002,0,0
4,2002,0,0
4,2002,0,0
4,2002,0,0
4,2002,0,0
4,2002,0,0
4,2001,0,0
4,2002,0,0
4,2002,0,0
30,2007,0,0
0,0,0,0
3,1962,0,0
9,1989,0,0
7,2013,0,0
6,1994,0,0
8,1997,0,0
3,1909,0,0
3,1900,1980,0
3,1909,0,0
3,1909,1980,0
3,1900,1980,2011
3,1909,1980,0
3,1909,0,0
3,1909,0,0
4,1900,0,0
9,1963,0,0
7,1930,1989,0
7,1915,1989,0
7,1920,1989,0
4,1900,0,0
3,1900,2007,0
5,1927,1988,0
0,0,0,0
4,1900,1988,0
0,0,0,0
0,0,0,0
4,1926,0,0
5,1900,0,0
3,1909,0,0
3,1900,2006,0
4,1910,2003,2003
4,1900,0,2007
4,1910,2001,0
4,1900,0,0
5,1900,1997,0
0,0,0,0
3,1909,0,0
5,1910,0,0
3,1910,1983,0
3,1910,0,0
4,1910,1997,0
3,1909,0,0
3,1940,2002,0
3,1916,0,0
1,1916,1974,0
6,2003,2004,0
3,1920,2013,0
4,1915,2011,0
2,1910,2006,0
4,1930,1982,0
4,1930,1982,0
2,1915,2010,0
0,0,0,0
4,1900,1983,2010
5,1900,1983,0
7,1883,0,0
0,0,0,0
4,1909,0,0
3,1909,2002,0
3,1909,1987,0
3,1909,0,0
3,1909,2001,0
3,1909,2007,0
5,1920,1991,0
4,1909,0,0
4,1900,2007,0
3,1909,1986,2008
3,1909,2005,0
3,1909,0,0
3,1909,0,0
3,1909,0,0
3,1909,1987,0
3,1909,2015,0
3,1909,2009,0
3,1909,1997,0
3,1909,1998,0
3,1909,0,0
3,1909,0,0
3,1909,0,0
3,1910,1997,0
3,1909,2000,0
3,1902,0,0
3,1910,0,0
3,1909,2007,0
3,1909,1987,0
3,1909,0,0
3,1909,2009,0
3,1900,0,0
4,1900,2007,0
6,1921,0,0
3,1909,0,0
3,1909,1986,0
3,1899,0,0
3,1909,1985,0
3,1909,1985,0
3,1909,0,0
3,1909,2012,0
3,1909,0,0
4,1909,1984,0
4,1909,0,0
4,1910,2006,2012
4,1909,0,0
4,1920,0,0
3,1900,1987,0
3,1905,1982,0
3,1909,0,0
3,1905,0,0
3,1905,0,0
3,1905,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,1909,1987,0
3,1909,0,0
3,1909,0,0
6,1921,1988,0
3,1909,1988,0
3,1909,0,0
3,1909,0,0
6,2014,0,0
3,1909,0,0
4,1930,0,0
3,1980,2005,0
3,1905,1989,0
0,0,0,0
4,1909,0,0
4,1909,1998,0
4,1909,0,0
4,1900,1988,2007
3,1909,0,0
4,1909,2006,0
3,1909,2004,0
3,1909,1998,0
3,1909,0,0
3,1909,2007,0
3,1909,0,0
3,1910,1986,0
3,1909,0,0
7,1910,1986,0
7,1921,2014,0
3,1909,0,0
3,1909,0,0
3,1909,2008,0
3,1910,0,0
4,1909,0,0
3,1920,0,0
3,1905,0,0
3,1905,1986,0
0,0,0,0
0,0,0,0
3,1909,0,0
3,1909,2006,0
3,1905,0,0
4,1909,1980,1999
3,1909,2007,0
3,1909,1989,0
3,1909,0,0
2,1926,0,0
3,1905,0,0
3,1905,2005,0
3,1899,0,0
4,1900,0,1999
3,1910,1988,0
3,1909,0,0
6,1905,1986,1999
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,1965,2011,2011
4,1910,2004,0
5,2002,0,0
5,1905,2011,0
3,1905,0,0
3,1905,0,0
3,1909,0,2007
5,1900,1989,0
6,1921,1989,0
3,1909,1997,0
3,1905,0,0
3,1905,0,0
0,0,0,0
3,1905,0,0
4,1905,1997,0
4,1905,2013,0
3,1909,2004,0
3,1909,0,0
4,1909,2006,0
4,2004,0,0
3,1909,0,0
3,1909,0,0
6,1921,0,0
3,1900,2003,0
3,1905,2009,0
3,1905,1989,0
4,1991,0,0
7,1999,0,0
4,1900,1988,0
3,2003,2004,0
4,1910,0,0
4,1910,0,0
1,1960,2002,0
3,1900,0,0
5,1920,0,0
6,1920,1988,2002
6,1920,1987,0
5,1910,1983,0
5,1910,0,0
5,1920,0,0
5,1920,2005,0
3,2003,2004,0
5,1920,0,0
3,1900,0,0
3,1900,1988,0
3,1900,0,0
3,1900,0,0
3,1890,1989,0
3,2010,0,0
0,0,0,0
0,0,0,0
4,1921,0,0
4,2011,1985,2005
4,1905,0,0
3,1909,0,0
0,0,0,0
4,2014,0,0
3,1905,0,0
4,1900,0,0
4,2005,0,0
4,1900,2012,0
3,1910,1989,0
3,1910,0,0
0,0,0,0
0,0,0,0
3,1900,0,0
0,0,0,0
6,2005,0,0
7,2004,0,0
7,2007,0,0
6,2009,0,0
4,1900,2003,0
3,1910,0,0
3,1910,0,0
3,1910,0,0
3,1910,1986,0
3,1900,0,0
3,1905,0,0
3,1900,0,0
3,1900,1994,0
3,1900,0,0
3,1905,2007,0
3,1900,0,0
3,1900,0,0
3,1910,0,0
3,1910,2013,0
3,1910,0,0
4,1900,0,0
4,1910,1989,0
6,2007,0,0
6,1920,1988,0
3,1910,0,0
3,1910,0,0
3,1910,0,0
3,1910,0,0
1,2012,0,0
1,2006,0,0
0,0,0,0
0,0,0,0
3,1910,2009,0
5,1910,2008,0
4,1900,1997,0
4,1900,1997,0
3,1900,0,0
3,1910,2007,0
4,1900,2003,0
3,1900,2012,0
3,1900,1989,0
0,0,0,0
3,1900,2005,0
3,1910,2003,0
3,1900,1980,0
3,1960,0,0
0,0,0,0
0,0,0,0
3,1900,1979,0
3,1900,1979,0
3,1900,1969,2007
4,2005,0,0
4,2005,0,0
3,1900,2007,0
3,1900,1994,0
3,1900,0,0
3,1900,1984,0
3,1900,0,0
3,1899,0,0
3,1926,0,0
3,1900,1987,0
0,0,0,0
0,0,0,0
3,1900,2007,0
3,1900,0,0
3,1999,2004,0
3,1900,2005,0
3,1900,2002,0
0,0,0,0
3,1900,1984,0
3,1890,2004,0
4,1880,2005,0
4,1949,1986,0
0,0,0,0
5,1926,1988,0
3,1926,0,0
3,1926,1997,0
6,1926,0,0
0,0,0,0
5,1926,2008,0
4,1926,1980,0
1,1926,2007,0
6,1896,2013,0
7,1926,0,0
3,1926,0,0
5,1926,2009,2009
6,2009,0,0
4,1926,1977,0
4,1926,1978,0
3,1926,0,0
7,2004,0,0
0,0,0,0
5,1920,1995,0
5,1900,1995,0
5,1900,1995,0
5,1926,1974,0
5,1920,1995,0
5,1920,1995,1995
5,1920,1995,0
5,1900,0,0
5,1920,1995,0
0,0,0,0
5,1900,1995,0
8,2010,0,0
8,2011,0,0
6,2015,2015,0
6,2008,0,0
0,0,0,0
5,1900,2010,0
1,1930,0,0
7,2008,0,0
7,2015,2013,0
0,0,0,0
8,2014,0,0
5,1910,2007,0
5,1900,2003,0
5,1920,1995,0
5,1920,2008,0
5,1900,1995,0
5,1900,1995,0
5,1900,1995,0
5,1920,2012,0
0,0,0,0
5,1936,1986,0
5,1900,1982,2007
5,1910,2010,0
0,0,0,0
0,0,0,0
5,1900,1987,1995
5,1900,1996,0
5,1910,0,0
14,1947,1997,0
14,1947,1997,0
0,0,0,0
13,1947,0,0
0,0,0,0
13,1946,1984,0
0,0,0,0
0,0,0,0
0,0,0,0
16,1970,0,0
19,1970,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,1999,0,0
6,1920,1975,0
18,1975,0,0
5,1910,0,0
6,1920,1976,0
5,1900,0,0
1,1954,1987,0
8,2010,0,0
8,2009,0,0
4,1930,0,0
6,1920,1976,0
5,1915,1976,0
5,1910,1987,0
4,1970,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,1920,1973,0
0,0,0,0
4,1900,2000,0
5,1910,1987,0
5,1910,1987,0
5,1910,1972,0
4,1920,1974,2009
4,1910,0,0
12,1986,0,0
4,1960,0,0
11,2008,0,0
5,1910,1987,0
2,1920,0,0
2,1930,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,2011,0,0
0,0,0,0
0,0,0,0
3,1925,0,0
3,2003,0,0
11,1986,1989,0
8,1984,1998,0
0,0,0,0
3,1910,2006,0
3,1920,0,0
5,1900,0,0
2,1900,1988,0
6,1930,0,0
4,2007,0,0
4,2007,0,0
4,2007,0,0
4,2007,0,0
5,1900,1981,0
5,1900,1992,0
5,1900,2007,0
3,2012,0,0
3,2012,0,0
3,2012,0,0
3,1900,2003,0
3,1900,2013,0
0,0,0,0
3,1899,0,0
2,1900,0,0
2,1910,0,0
3,1900,1981,2014
3,1900,1986,0
4,1910,1987,2004
4,1900,2004,0
4,2010,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,2010,0,0
6,2002,0,0
5,1940,2001,0
0,0,0,0
2,2006,0,0
4,2006,0,0
2,1899,0,0
2,1899,2009,0
2,1899,0,0
2,1899,0,0
2,1930,0,0
2,1899,0,0
2,1899,1998,0
4,2007,0,0
0,0,0,0
3,1900,0,0
32,1974,0,0
12,1973,0,0
0,0,0,0
0,0,0,0
5,2007,2012,0
0,0,0,0
5,1900,1994,0
3,1899,2001,0
6,1976,0,0
5,1950,1975,0
6,2015,0,0
0,0,0,0
3,1900,0,0
4,1900,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,1928,1987,2001
3,1900,1988,0
3,1925,2001,0
4,1900,2007,2001
3,1930,1989,0
0,0,0,0
0,0,0,0
4,1900,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,1910,0,0
6,1920,1975,0
6,1970,0,0
1,2003,0,0
4,1900,1988,0
4,1900,1989,0
0,0,0,0
0,0,0,0
0,0,0,0
4,1920,1988,0
0,0,0,0
3,1900,1988,2004
0,0,0,0
3,1900,1983,0
4,1900,1984,0
2,1950,2007,0
3,2013,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,2009,0,0
6,1920,1988,1997
6,1920,1991,0
5,1900,1993,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,1925,1984,0
2,1940,0,0
3,1920,0,0
3,1900,0,0
3,1900,0,0
3,1900,0,0
3,1920,2005,0
4,1900,1988,2003
4,1891,1984,0
0,0,0,0
0,0,0,0
0,0,0,0
3,1900,0,0
3,1900,2006,0
0,0,0,0
5,1920,1987,0
6,1920,1987,1995
5,1900,1993,0
1,1996,0,0
1,2005,0,0
5,1918,1985,0
5,1920,0,2009
5,1920,2009,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,1900,1980,1989
0,0,0,0
0,0,0,0
3,1900,2006,0
1,1996,0,0
0,0,0,0
0,0,0,0
10,1995,0,0
5,1924,1924,0
3,1910,1988,0
1,1911,1922,0
2,1900,0,0
1,1998,0,0
3,1957,0,0
2,1973,0,0
2,1910,0,0
3,1908,1934,0
2,1930,1967,2005
4,1950,0,0
0,0,0,0
4,1920,1980,1993
0,0,0,0
12,1901,0,0
3,1920,0,0
4,1920,2006,0
4,1900,0,0
4,1900,0,0
2,1920,0,0
3,2001,0,0
6,1900,1989,2006
3,2001,0,0
2,1979,0,0
7,1940,0,0
6,2008,0,0
1,1917,0,0
4,1940,2002,2006
4,1910,2001,0
4,1910,2001,0
0,0,0,0
3,1929,2002,2002
0,0,0,0
11,1980,0,0
6,1990,0,0
5,1905,1987,0
5,1974,0,0
0,0,0,0
8,2003,0,0
1,1960,0,0
12,1980,0,0
2,1910,0,0
0,0,0,0
1,1951,0,0
4,1968,1986,0
5,1920,0,0
5,1920,0,0
9,1973,0,0
1,1910,0,0
0,0,0,0
3,1910,2004,0
0,1900,0,0
1,1920,0,0
0,0,0,0
0,0,0,0
8,1984,0,0
2,1936,0,0
6,1900,1971,0
0,0,0,0
3,1918,0,0
14,2012,0,0
11,2012,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,1910,1970,1995
1,1990,1963,0
5,1900,1985,0
5,1900,0,0
6,1900,1989,0
4,1900,2012,0
4,1900,1987,2008
4,1900,1962,2004
3,1900,1962,0
7,2007,0,0
3,1900,2004,0
3,1899,2005,0
5,1910,1987,0
5,1900,0,0
5,1920,1991,0
5,1910,1991,0
5,1910,1989,0
5,1910,1989,0
6,1900,1986,2005
6,1910,1987,1987
6,1910,1976,0
0,0,0,0
0,0,0,0
6,1910,1987,0
5,1900,1964,0
1,1948,1961,2011
5,1910,1989,2008
5,1900,1965,1994
5,1900,1988,1993
